desc	group_id	rate	award_name	award_type	item_g	item_d	item_p	num	neet_body	need_route	bind	expire_hours	msg_type	runtime_stat_id	script	func
	368	1041	Giang	3	0	119	293	1				168				
	368	1041	Giang	3	0	119	294	1				168				
	368	1041	NguyÖt	3	0	121	291	1				168				
	368	1041	NguyÖt	3	0	121	292	1				168				
	368	1041	NguyÖt	3	0	121	293	1				168				
	368	1041	NguyÖt	3	0	121	294	1				168				
	368	1041	Ngäc	3	0	120	295	1				168				
	368	1041	Ngäc	3	0	120	296	1				168				
	368	1041	Ngäc	3	0	120	297	1				168				
	368	1041	Ngäc	3	0	120	298	1				168				
	368	1041	L©u	3	0	119	295	1				168				
	368	1041	L©u	3	0	119	296	1				168				
	368	1041	L©u	3	0	119	297	1				168				
	368	1041	L©u	3	0	119	298	1				168				
	368	1041	Xu©n	3	0	121	295	1				168				
	368	1041	Xu©n	3	0	121	296	1				168				
	368	1041	Xu©n	3	0	121	297	1				168				
	368	1041	Xu©n	3	0	121	298	1				168				
	368	1041	Hµn	3	0	120	299	1				168				
	368	1041	Hµn	3	0	120	300	1				168				
	368	1041	Hµn	3	0	120	301	1				168				
	368	1041	Hµn	3	0	120	302	1				168				
	368	1041	§­êng	3	0	119	299	1				168				
	368	1041	§­êng	3	0	119	300	1				168				
	368	1041	§­êng	3	0	119	301	1				168				
	368	1041	§­êng	3	0	119	302	1				168				
	368	1041	Nh¹n	3	0	121	299	1				168				
	368	1041	Nh¹n	3	0	121	300	1				168				
	368	1041	Nh¹n	3	0	121	301	1				168				
	368	1041	Nh¹n	3	0	121	302	1				168				
	368	1041	Thanh	3	0	119	307	1				168				
	368	1041	Thanh	3	0	119	308	1				168				
	368	1041	Thanh	3	0	119	309	1				168				
	368	1041	Thanh	3	0	119	310	1				168				
	368	1041	B»ng	3	0	120	311	1				168				
	368	1041	B»ng	3	0	120	312	1				168				
	368	1041	B»ng	3	0	120	313	1				168				
	368	1041	B»ng	3	0	120	314	1				168				
	368	1041	Nh¹c	3	0	121	307	1				168				
	368	1041	Nh¹c	3	0	121	308	1				168				
	368	1041	Nh¹c	3	0	121	309	1				168				
	368	1041	Nh¹c	3	0	121	310	1				168				
	368	1041	L©m	3	0	119	311	1				168				
	368	1041	L©m	3	0	119	312	1				168				
	368	1041	L©m	3	0	119	313	1				168				
	368	1041	L©m	3	0	119	314	1				168				
	368	1041	Giang	3	0	120	315	1				168				
	368	1041	Giang	3	0	120	316	1				168				
	368	1041	Giang	3	0	120	317	1				168				
	368	1041	Giang	3	0	120	318	1				168				
	368	1041	Tiªn	3	0	121	311	1				168				
	368	1041	Tiªn	3	0	121	312	1				168				
	368	1041	Tiªn	3	0	121	313	1				168				
	368	1041	Tiªn	3	0	121	314	1				168				
	368	1041	Ng­	3	0	119	323	1				168				
	368	1041	Ng­	3	0	119	324	1				168				
	368	1041	Ng­	3	0	119	325	1				168				
	368	1041	Ng­	3	0	119	326	1				168				
	368	1041	Gia	3	0	120	323	1				168				
	368	1041	Gia	3	0	120	324	1				168				
	368	1041	Gia	3	0	120	325	1				168				
	368	1041	Gia	3	0	120	326	1				168				
	368	1041	Ng¹o	3	0	121	323	1				168				
	368	1041	Ng¹o	3	0	121	324	1				168				
	368	1041	Ng¹o	3	0	121	325	1				168				
	368	1041	Ng¹o	3	0	121	326	1				168				
	368	1041	Thanh	3	0	119	327	1				168				
	368	1041	Thanh	3	0	119	328	1				168				
	368	1041	Thanh	3	0	119	329	1				168				
	368	1041	Thanh	3	0	119	330	1				168				
	368	1041	Linh	3	0	120	327	1				168				
	368	1041	Linh	3	0	120	328	1				168				
	368	1041	Linh	3	0	120	329	1				168				
	368	1041	Linh	3	0	120	330	1				168				
	368	1041	Tr¶o	3	0	121	327	1				168				
	368	1041	Tr¶o	3	0	121	328	1				168				
	368	1041	Tr¶o	3	0	121	329	1				168				
	368	1041	Tr¶o	3	0	121	330	1				168				
	368	1041	Táa	3	0	119	331	1				168				
	368	1041	Táa	3	0	119	332	1				168				
	368	1041	Táa	3	0	119	333	1				168				
	368	1041	Táa	3	0	119	334	1				168				
	368	1041	Song	3	0	120	331	1				168				
	368	1041	Song	3	0	120	332	1				168				
	368	1041	Song	3	0	120	333	1				168				
	368	1041	Song	3	0	120	334	1				168				
	368	1041	Hµn	3	0	121	331	1				168				
	368	1041	Hµn	3	0	121	332	1				168				
	368	1041	Hµn	3	0	121	333	1				168				
	368	1041	Hµn	3	0	121	334	1				168				
	368	1041	V©n Chö	3	0	119	351	1				168				
	368	1041	V©n Chö	3	0	119	352	1				168				
	368	1041	V©n Chö	3	0	119	353	1				168				
	368	1041	V©n Chö	3	0	119	354	1				168				
	368	1041	BÇu Trêi Trong Xanh	3	0	120	351	1				168				
	368	1041	BÇu Trêi Trong Xanh	3	0	120	352	1				168				
	368	1041	BÇu Trêi Trong Xanh	3	0	120	353	1				168				
	368	1041	BÇu Trêi Trong Xanh	3	0	120	354	1				168				
	368	1041	B¾c §Èu §an Xen	3	0	121	351	1				168				
	368	1041	B¾c §Èu §an Xen	3	0	121	352	1				168				
	368	1041	B¾c §Èu §an Xen	3	0	121	353	1				168				
	368	1041	B¾c §Èu §an Xen	3	0	121	354	1				168				
	368	1041	CÇu Son Rõng BiÕc	3	0	119	359	1				168				
	368	1041	CÇu Son Rõng BiÕc	3	0	119	360	1				168				
	368	1041	CÇu Son Rõng BiÕc	3	0	119	361	1				168				
	368	1041	CÇu Son Rõng BiÕc	3	0	119	362	1				168				
	368	1041	ThiÒu Hoa	3	0	120	359	1				168				
	368	1041	ThiÒu Hoa	3	0	120	360	1				168				
	368	1041	ThiÒu Hoa	3	0	120	361	1				168				
	368	1041	ThiÒu Hoa	3	0	120	362	1				168				
	368	1041	Hoa Bay La §µ	3	0	121	359	1				168				
	368	1041	Hoa Bay La §µ	3	0	121	360	1				168				
	368	1041	Hoa Bay La §µ	3	0	121	361	1				168				
	368	1041	Hoa Bay La §µ	3	0	121	362	1				168				
fenghua2	369	3056	Nh­ ý (Lam)	3	0	119	1	1								
	369	3056	Nh­ ý (Lam)	3	0	119	2	1								
	369	3056	Nh­ ý (Lam)	3	0	119	3	1								
	369	3056	Nh­ ý (Lam)	3	0	119	4	1								
	369	3056	L­u Quang (Kim)	3	0	119	5	1								
	369	3056	L­u Quang (Kim)	3	0	119	6	1								
	369	3056	L­u Quang (Kim)	3	0	119	7	1								
	369	3056	L­u Quang (Kim)	3	0	119	8	1								
	369	3056	Nh­ ý(®á)	3	0	119	9	1								
	369	3056	Nh­ ý(®á)	3	0	119	10	1								
	369	3056	Nh­ ý(®á)	3	0	119	11	1								
	369	3056	Nh­ ý(®á)	3	0	119	12	1								
	369	3056	L­u Quang (§á)	3	0	119	13	1								
	369	3056	L­u Quang (§á)	3	0	119	14	1								
	369	3056	L­u Quang (§á)	3	0	119	15	1								
	369	3056	L­u Quang (§á)	3	0	119	16	1								
	369	3056	Nh­ ý (Kim)	3	0	119	17	1								
	369	3056	Nh­ ý (Kim)	3	0	119	18	1								
	369	3056	Nh­ ý (Kim)	3	0	119	19	1								
	369	3056	Nh­ ý (Kim)	3	0	119	20	1								
	369	3056	L­u Quang (Lam)	3	0	119	21	1								
	369	3056	L­u Quang (Lam)	3	0	119	22	1								
	369	3056	L­u Quang (Lam)	3	0	119	23	1								
	369	3056	L­u Quang (Lam)	3	0	119	24	1								
	369	3056	Siªu Phong (Lam)	3	0	121	1	1								
	369	3056	Siªu Phong (Lam)	3	0	121	2	1								
	369	3056	Siªu Phong (Lam)	3	0	121	3	1								
	369	3056	Siªu Phong (Lam)	3	0	121	4	1								
	369	3056	Tinh Th¸i (Kim)	3	0	121	5	1								
	369	3056	Tinh Th¸i (Kim)	3	0	121	6	1								
	369	3056	Tinh Th¸i (Kim)	3	0	121	7	1								
	369	3056	Tinh Th¸i (Kim)	3	0	121	8	1								
	369	3056	Siªu Phong(®á)	3	0	121	9	1								
	369	3056	Siªu Phong(®á)	3	0	121	10	1								
	369	3056	Siªu Phong(®á)	3	0	121	11	1								
	369	3056	Siªu Phong(®á)	3	0	121	12	1								
	369	3056	Tinh Th¸i (§á)	3	0	121	13	1								
	369	3056	Tinh Th¸i (§á)	3	0	121	14	1								
	369	3056	Tinh Th¸i (§á)	3	0	121	15	1								
	369	3056	Tinh Th¸i (§á)	3	0	121	16	1								
	369	3056	Siªu Phong (Kim)	3	0	121	17	1								
	369	3056	Siªu Phong (Kim)	3	0	121	18	1								
	369	3056	Siªu Phong (Kim)	3	0	121	19	1								
	369	3056	Siªu Phong (Kim)	3	0	121	20	1								
	369	3056	Tinh Th¸i (Lam)	3	0	121	21	1								
	369	3056	Tinh Th¸i (Lam)	3	0	121	22	1								
	369	3056	Tinh Th¸i (Lam)	3	0	121	23	1								
	369	3056	Tinh Th¸i (Lam)	3	0	121	24	1								
	369	3056	Oanh TrÇn Vò (Lam)	3	0	120	1	1								
	369	3056	Oanh TrÇn Vò (Lam)	3	0	120	2	1								
	369	3056	Oanh TrÇn Vò (Lam)	3	0	120	3	1								
	369	3056	Oanh TrÇn Vò (Lam)	3	0	120	4	1								
	369	3056	Chø Phông T­êng Loan (Kim)	3	0	120	5	1								
	369	3056	Chø Phông T­êng Loan (Kim)	3	0	120	6	1								
	369	3056	Chø Phông T­êng Loan (Kim)	3	0	120	7	1								
	369	3056	Chø Phông T­êng Loan (Kim)	3	0	120	8	1								
	369	3056	Oanh TrÇn Vò(®á)	3	0	120	9	1								
	369	3056	Oanh TrÇn Vò(®á)	3	0	120	10	1								
	369	3056	Oanh TrÇn Vò(®á)	3	0	120	11	1								
	369	3056	Oanh TrÇn Vò(®á)	3	0	120	12	1								
	369	3056	Trî Phông T­êng Loan (§á)	3	0	120	13	1								
	369	3056	Trî Phông T­êng Loan (§á)	3	0	120	14	1								
	369	3056	Trî Phông T­êng Loan (§á)	3	0	120	15	1								
	369	3056	Trî Phông T­êng Loan (§á)	3	0	120	16	1								
	369	3056	Oanh TrÇn Vò (Kim)	3	0	120	17	1								
	369	3056	Oanh TrÇn Vò (Kim)	3	0	120	18	1								
	369	3056	Oanh TrÇn Vò (Kim)	3	0	120	19	1								
	369	3056	Oanh TrÇn Vò (Kim)	3	0	120	20	1								
	369	3056	Trî Ph­îng T­êng Loan (Lam)	3	0	120	21	1								
	369	3056	Trî Ph­îng T­êng Loan (Lam)	3	0	120	22	1								
	369	3056	Trî Ph­îng T­êng Loan (Lam)	3	0	120	23	1								
	369	3056	Trî Ph­îng T­êng Loan (Lam)	3	0	120	24	1								
	369	3056	Chu«ng Gi¸ng Sinh (§á)	3	0	120	25	1								
	369	3056	Chu«ng Gi¸ng Sinh (§á)	3	0	120	26	1								
	369	3056	Chu«ng Gi¸ng Sinh (§á)	3	0	120	27	1								
	369	3056	Chu«ng Gi¸ng Sinh (§á)	3	0	120	28	1								
	369	3056	Chu«ng Gi¸ng Sinh (Lam)	3	0	120	29	1								
	369	3056	Chu«ng Gi¸ng Sinh (Lam)	3	0	120	30	1								
	369	3056	Chu«ng Gi¸ng Sinh (Lam)	3	0	120	31	1								
	369	3056	Chu«ng Gi¸ng Sinh (Lam)	3	0	120	32	1								
	369	3056	Chu«ng Gi¸ng Sinh (TÝm)	3	0	120	33	1								
	369	3056	Chu«ng Gi¸ng Sinh (TÝm)	3	0	120	34	1								
	369	3056	Chu«ng Gi¸ng Sinh (TÝm)	3	0	120	35	1								
	369	3056	Chu«ng Gi¸ng Sinh (TÝm)	3	0	120	36	1								
	369	2556	Tói Gi¸ng Sinh §ùng §Çy	3	0	120	37	1								
	369	2556	Tói Gi¸ng Sinh §Çy §ñ	3	0	120	38	1								
	369	2556	Tói Gi¸ng Sinh Ch­a §Çy	3	0	120	39	1								
	369	2556	Tói Gi¸ng Sinh Trèng	3	0	120	40	1								
	369	2556	Tói Gi¸ng Sinh H¹nh Phóc	3	0	120	41	1								
	369	3056	Hoa Hång §á-Vai	3	0	119	72	1								
	369	3056	Hoa Hång §á-Vai	3	0	119	73	1								
	369	3056	Hoa Hång §á-Vai	3	0	119	74	1								
	369	3056	Hoa Hång §á-Vai	3	0	119	75	1								
	369	3056	Hoa Hång PhÊn-Vai	3	0	119	76	1								
	369	3056	Hoa Hång PhÊn-Vai	3	0	119	77	1								
	369	3056	Hoa Hång PhÊn-Vai	3	0	119	78	1								
	369	3056	Hoa Hång PhÊn-Vai	3	0	119	79	1								
	369	3056	Hoa Hång Xanh-Vai	3	0	119	80	1								
	369	3056	Hoa Hång Xanh-Vai	3	0	119	81	1								
	369	3056	Hoa Hång Xanh-Vai	3	0	119	82	1								
	369	3056	Hoa Hång Xanh-Vai	3	0	119	83	1								
	369	3056	Hoa Hång §á-Trôy	3	0	120	72	1								
	369	3056	Hoa Hång §á-Trôy	3	0	120	73	1								
	369	3056	Hoa Hång §á-Trôy	3	0	120	74	1								
	369	3056	Hoa Hång §á-Trôy	3	0	120	75	1								
	369	3056	Hoa Hång PhÊn-Trôy	3	0	120	76	1								
	369	3056	Hoa Hång PhÊn-Trôy	3	0	120	77	1								
	369	3056	Hoa Hång PhÊn-Trôy	3	0	120	78	1								
	369	3056	Hoa Hång PhÊn-Trôy	3	0	120	79	1								
	369	3056	Hoa Hång Xanh-Trôy	3	0	120	80	1								
	369	3056	Hoa Hång Xanh-Trôy	3	0	120	81	1								
	369	3056	Hoa Hång Xanh-Trôy	3	0	120	82	1								
	369	3056	Hoa Hång Xanh-Trôy	3	0	120	83	1								
	369	2556	Hoa Hång §á Tinh X¶o-Vai	3	0	119	84	1								
	369	2556	Hoa Hång §á Tinh X¶o-Vai	3	0	119	85	1								
	369	2556	Hoa Hång §á Tinh X¶o-Vai	3	0	119	86	1								
	369	2556	Hoa Hång §á Tinh X¶o-Vai	3	0	119	87	1								
	369	2556	Hoa Hång PhÊn Tinh X¶o-Vai	3	0	119	88	1								
	369	2556	Hoa Hång PhÊn Tinh X¶o-Vai	3	0	119	89	1								
	369	2556	Hoa Hång PhÊn Tinh X¶o-Vai	3	0	119	90	1								
	369	2556	Hoa Hång PhÊn Tinh X¶o-Vai	3	0	119	91	1								
	369	2556	Hoa Hång Xanh Tinh X¶o-Vai	3	0	119	92	1								
	369	2556	Hoa Hång Xanh Tinh X¶o-Vai	3	0	119	93	1								
	369	2556	Hoa Hång Xanh Tinh X¶o-Vai	3	0	119	94	1								
	369	2556	Hoa Hång Xanh Tinh X¶o-Vai	3	0	119	95	1								
	369	2556	Hoa Hång §á Tinh X¶o-Trôy	3	0	120	84	1								
	369	2556	Hoa Hång §á Tinh X¶o-Trôy	3	0	120	85	1								
	369	2556	Hoa Hång §á Tinh X¶o-Trôy	3	0	120	86	1								
	369	2556	Hoa Hång §á Tinh X¶o-Trôy	3	0	120	87	1								
	369	2556	Hoa Hång PhÊn Tinh X¶o-Trôy	3	0	120	88	1								
	369	2556	Hoa Hång PhÊn Tinh X¶o-Trôy	3	0	120	89	1								
	369	2556	Hoa Hång PhÊn Tinh X¶o-Trôy	3	0	120	90	1								
	369	2556	Hoa Hång PhÊn Tinh X¶o-Trôy	3	0	120	91	1								
	369	2556	Hoa Hång Xanh Tinh X¶o-Trôy	3	0	120	92	1								
	369	2556	Hoa Hång Xanh Tinh X¶o-Trôy	3	0	120	93	1								
	369	2556	Hoa Hång Xanh Tinh X¶o-Trôy	3	0	120	94	1								
	369	2556	Hoa Hång Xanh Tinh X¶o-Trôy	3	0	120	95	1								
	369	2556	Hoa Hång §á Tinh X¶o-Ch©n	3	0	121	72	1								
	369	2556	Hoa Hång §á Tinh X¶o-Ch©n	3	0	121	73	1								
	369	2556	Hoa Hång §á Tinh X¶o-Ch©n	3	0	121	74	1								
	369	2556	Hoa Hång §á Tinh X¶o-Ch©n	3	0	121	75	1								
	369	2556	Hoa Hång PhÊn Tinh X¶o-Ch©n	3	0	121	76	1								
	369	2556	Hoa Hång PhÊn Tinh X¶o-Ch©n	3	0	121	77	1								
	369	2556	Hoa Hång PhÊn Tinh X¶o-Ch©n	3	0	121	78	1								
	369	2556	Hoa Hång PhÊn Tinh X¶o-Ch©n	3	0	121	79	1								
	369	2556	Hoa Hång Xanh Tinh X¶o-Ch©n	3	0	121	80	1								
	369	2556	Hoa Hång Xanh Tinh X¶o-Ch©n	3	0	121	81	1								
	369	2556	Hoa Hång Xanh Tinh X¶o-Ch©n	3	0	121	82	1								
	369	2556	Hoa Hång Xanh Tinh X¶o-Ch©n	3	0	121	83	1								
	369	3056	Chong Chãng Tuæi Th¬	3	0	120	96	1								
	369	3056	Chong Chãng Tuæi Th¬	3	0	120	97	1								
	369	3056	Chong Chãng Tuæi Th¬	3	0	120	98	1								
	369	3056	Chong Chãng Tuæi Th¬	3	0	120	99	1								
	369	3056	DiÒu GiÊy B­ím Lam	3	0	120	100	1								
	369	3056	DiÒu GiÊy B­ím Lam	3	0	120	101	1								
	369	3056	DiÒu GiÊy B­ím Lam	3	0	120	102	1								
	369	3056	DiÒu GiÊy B­ím Lam	3	0	120	103	1								
	369	3056	Hå L« KhØ MËp-Nhá	3	0	120	104	1								
	369	3056	Hå L« KhØ MËp-Nhá	3	0	120	105	1								
	369	3056	Hå L« KhØ MËp-Nhá	3	0	120	106	1								
	369	3056	Hå L« KhØ MËp-Nhá	3	0	120	107	1								
	369	3056	Hå L« KhØ MËp-Lín	3	0	120	108	1								
	369	3056	Hå L« KhØ MËp-Lín	3	0	120	109	1								
	369	3056	Hå L« KhØ MËp-Lín	3	0	120	110	1								
	369	3056	Hå L« KhØ MËp-Lín	3	0	120	111	1								
	369	2414	Ma ThÇn §Çu Chung-Nhá	3	0	120	112	1								
	369	2414	Ma ThÇn §Çu Chung-Nhá	3	0	120	113	1								
	369	2414	Ma ThÇn §Çu Chung-Nhá	3	0	120	114	1								
	369	2414	Ma ThÇn §Çu Chung-Nhá	3	0	120	115	1								
	369	2414	Ma ThÇn §Çu Chung-Lín	3	0	120	116	1								
	369	2414	Ma ThÇn §Çu Chung-Lín	3	0	120	117	1								
	369	2414	Ma ThÇn §Çu Chung-Lín	3	0	120	118	1								
	369	2414	Ma ThÇn §Çu Chung-Lín	3	0	120	119	1								
	369	2556	Con C¸-Eo (§á)	3	0	120	126	1								
	369	2556	Con C¸-Eo (§á)	3	0	120	127	1								
	369	2556	Con C¸-Eo (§á)	3	0	120	128	1								
	369	2556	Con C¸-Eo (§á)	3	0	120	129	1								
	369	2556	Con C¸-L­ng (§á)	3	0	120	130	1								
	369	2556	Con C¸-L­ng (§á)	3	0	120	131	1								
	369	2556	Con C¸-L­ng (§á)	3	0	120	132	1								
	369	2556	Con C¸-L­ng (§á)	3	0	120	133	1								
	369	2556	Nh¸nh §µo T­¬i	3	0	120	134	1								
	369	2556	Nh¸nh §µo T­¬i	3	0	120	135	1								
	369	2556	Nh¸nh §µo T­¬i	3	0	120	136	1								
	369	2556	Nh¸nh §µo T­¬i	3	0	120	137	1								
	369	2556	HuyÕt NhiÔm S¬n Hµ	3	0	120	138	1								
	369	2556	HuyÕt NhiÔm S¬n Hµ	3	0	120	139	1								
	369	2556	HuyÕt NhiÔm S¬n Hµ	3	0	120	140	1								
	369	2556	HuyÕt NhiÔm S¬n Hµ	3	0	120	141	1								
	369	2556	X¹ Thiªn Lang	3	0	120	142	1								
	369	2556	X¹ Thiªn Lang	3	0	120	143	1								
	369	2556	X¹ Thiªn Lang	3	0	120	144	1								
	369	2556	X¹ Thiªn Lang	3	0	120	145	1								
	369	2556	ChiÕn Phong Yªn	3	0	120	146	1								
	369	2556	ChiÕn Phong Yªn	3	0	120	147	1								
	369	2556	ChiÕn Phong Yªn	3	0	120	148	1								
	369	2556	ChiÕn Phong Yªn	3	0	120	149	1								
	369	2556	H¶i NguyÖt Thanh Huy	3	0	120	150	1								
	369	2556	H¶i NguyÖt Thanh Huy	3	0	120	151	1								
	369	2556	H¶i NguyÖt Thanh Huy	3	0	120	152	1								
	369	2556	H¶i NguyÖt Thanh Huy	3	0	120	153	1								
	369	2556	Ch©u L¹c Ngäc Bµn	3	0	120	154	1								
	369	2556	Ch©u L¹c Ngäc Bµn	3	0	120	155	1								
	369	2556	Ch©u L¹c Ngäc Bµn	3	0	120	156	1								
	369	2556	Ch©u L¹c Ngäc Bµn	3	0	120	157	1								
	369	2556	§ång KiÕm Thu Thñy	3	0	120	158	1								
	369	2556	§ång KiÕm Thu Thñy	3	0	120	159	1								
	369	2556	§ång KiÕm Thu Thñy	3	0	120	160	1								
	369	2556	§ång KiÕm Thu Thñy	3	0	120	161	1								
	369	2556	Phï Sinh Cöu Th¸n	3	0	120	162	1								
	369	2556	Phï Sinh Cöu Th¸n	3	0	120	163	1								
	369	2556	Phï Sinh Cöu Th¸n	3	0	120	164	1								
	369	2556	Phï Sinh Cöu Th¸n	3	0	120	165	1								
	369	2556	Hµn Phong TuyÕt	3	0	120	166	1								
	369	2556	Hµn Phong TuyÕt	3	0	120	167	1								
	369	2556	Hµn Phong TuyÕt	3	0	120	168	1								
	369	2556	Hµn Phong TuyÕt	3	0	120	169	1								
	369	2556	Bóp Bª H¹nh Phóc (§á)	3	0	120	170	1								
	369	2556	Bóp Bª H¹nh Phóc (§á)	3	0	120	171	1								
	369	2556	Bóp Bª H¹nh Phóc (§á)	3	0	120	172	1								
	369	2556	Bóp Bª H¹nh Phóc (§á)	3	0	120	173	1								
	369	2556	Bóp Bª H¹nh Phóc (Lam)	3	0	120	174	1								
	369	2556	Bóp Bª H¹nh Phóc (Lam)	3	0	120	175	1								
	369	2556	Bóp Bª H¹nh Phóc (Lam)	3	0	120	176	1								
	369	2556	Bóp Bª H¹nh Phóc (Lam)	3	0	120	177	1								
	369	2556	Tú Bµ	3	0	120	178	1								
	369	2556	Tú Bµ	3	0	120	179	1								
	369	2556	Tú Bµ	3	0	120	180	1								
	369	2556	Tú Bµ	3	0	120	181	1								
	369	2506	Tr¸p TÇm B¶o	3	0	120	195	1								
	369	2506	Tr¸p TÇm B¶o	3	0	120	196	1								
	369	2506	Tr¸p TÇm B¶o	3	0	120	197	1								
	369	2506	Tr¸p TÇm B¶o	3	0	120	198	1								
	369	2556	Khuynh	3	0	120	207	1								
	369	2556	Khuynh	3	0	120	208	1								
	369	2556	Khuynh	3	0	120	209	1								
	369	2556	Khuynh	3	0	120	210	1								
	369	2556	Tóy	3	0	119	207	1								
	369	2556	Tóy	3	0	119	208	1								
	369	2556	Tóy	3	0	119	209	1								
	369	2556	Tóy	3	0	119	210	1								
	369	2556	Thµnh	3	0	121	207	1								
	369	2556	Thµnh	3	0	121	208	1								
	369	2556	Thµnh	3	0	121	209	1								
	369	2556	Thµnh	3	0	121	210	1								
	369	2556	Qu¶ Chuèi To	3	0	120	211	1								
	369	2556	Qu¶ Chuèi To	3	0	120	212	1								
	369	3056	Qu¶ Chuèi To	3	0	120	213	1								
	369	3056	Qu¶ Chuèi To	3	0	120	214	1								
	369	2056	c Giang Nam	3	0	120	215	1								
	369	2056	c Giang Nam	3	0	120	216	1								
	369	2056	c Giang Nam	3	0	120	217	1								
	369	2056	c Giang Nam	3	0	120	218	1								
	369	2056	Giang Hoa	3	0	119	211	1								
	369	2056	Giang Hoa	3	0	119	212	1								
	369	2056	Giang Hoa	3	0	119	213	1								
	369	2056	Giang Hoa	3	0	119	214	1								
	369	2056	Xu©n Lai Thñy	3	0	121	211	1								
	369	2056	Xu©n Lai Thñy	3	0	121	212	1								
	369	2056	Xu©n Lai Thñy	3	0	121	213	1								
	369	2056	Xu©n Lai Thñy	3	0	121	214	1								
	369	2056	Mai Tiªu TuyÕt	3	0	120	219	1								
	369	2056	Mai Tiªu TuyÕt	3	0	120	220	1								
	369	2056	Mai Tiªu TuyÕt	3	0	120	221	1								
	369	2056	Mai Tiªu TuyÕt	3	0	120	222	1								
	369	2056	Héc Ch©u	3	0	119	215	1								
	369	2056	Héc Ch©u	3	0	119	216	1								
	369	2056	Héc Ch©u	3	0	119	217	1								
	369	2056	Héc Ch©u	3	0	119	218	1								
	369	2056	Tóy Ph¸ch	3	0	121	215	1								
	369	2056	Tóy Ph¸ch	3	0	121	216	1								
	369	2056	Tóy Ph¸ch	3	0	121	217	1								
	369	2056	Tóy Ph¸ch	3	0	121	218	1								
	369	2056	§µo Chi	3	0	120	223	1								
	369	2056	§µo Chi	3	0	120	224	1								
	369	2056	§µo Chi	3	0	120	225	1								
	369	2056	§µo Chi	3	0	120	226	1								
	369	2056	§µo DiÖp	3	0	119	223	1								
	369	2056	§µo DiÖp	3	0	119	224	1								
	369	2056	§µo DiÖp	3	0	119	225	1								
	369	2056	§µo DiÖp	3	0	119	226	1								
	369	2056	§µo C¨n	3	0	121	223	1								
	369	2056	§µo C¨n	3	0	121	224	1								
	369	2056	§µo C¨n	3	0	121	225	1								
	369	2056	§µo C¨n	3	0	121	226	1								
	369	2056	Thanh	3	0	119	227	1								
	369	2056	Thanh	3	0	119	228	1								
	369	2056	Thanh	3	0	119	229	1								
	369	2056	Thanh	3	0	119	230	1								
	369	2056	Ngäc	3	0	120	227	1								
	369	2056	Ngäc	3	0	120	228	1								
	369	2056	Ngäc	3	0	120	229	1								
	369	2056	Ngäc	3	0	120	230	1								
	369	2056	ƒn	3	0	121	227	1								
	369	2056	ƒn	3	0	121	228	1								
	369	2056	ƒn	3	0	121	229	1								
	369	2056	ƒn	3	0	121	230	1								
	369	2056	Soa Y	3	0	120	231	1								
	369	2056	Soa Y	3	0	120	232	1								
	369	2056	Soa Y	3	0	120	233	1								
	369	2056	Soa Y	3	0	120	234	1								
	369	2056	¤ GiÊy DÇu	3	0	120	247	1								
	369	2056	¤ GiÊy DÇu	3	0	120	248	1								
	369	2056	¤ GiÊy DÇu	3	0	120	249	1								
	369	2056	¤ GiÊy DÇu	3	0	120	250	1								
	369	2056	Chim B¨ng	3	0	120	255	1								
	369	2056	Chim B¨ng	3	0	120	256	1								
	369	2056	Chim B¨ng	3	0	120	257	1								
	369	2056	Chim B¨ng	3	0	120	258	1								
	369	2056	Song Phi YÕn	3	0	120	259	1								
	369	2056	Song Phi YÕn	3	0	120	260	1								
	369	2056	Song Phi YÕn	3	0	120	261	1								
	369	2056	Song Phi YÕn	3	0	120	262	1								
	369	2056	KhØ Trém Chuèi	3	0	120	279	1								
	369	2056	KhØ Trém Chuèi	3	0	120	280	1								
	369	2056	KhØ Trém Chuèi	3	0	120	281	1								
	369	2056	KhØ Trém Chuèi	3	0	120	282	1								
	369	2056	§¹p	3	0	119	275	1								
	369	2056	§¹p	3	0	119	276	1								
	369	2056	§¹p	3	0	119	277	1								
	369	2056	§¹p	3	0	119	278	1								
	369	2056	Sa	3	0	120	275	1								
	369	2056	Sa	3	0	120	276	1								
	369	2056	Sa	3	0	120	277	1								
	369	2056	Sa	3	0	120	278	1								
	369	2056	Hµnh	3	0	121	275	1								
	369	2056	Hµnh	3	0	121	276	1								
	369	2056	Hµnh	3	0	121	277	1								
	369	2056	Hµnh	3	0	121	278	1								
	369	1041	Quý	3	0	119	279	1								
	369	1041	Quý	3	0	119	280	1								
	369	1041	Quý	3	0	119	281	1								
	369	1041	Quý	3	0	119	282	1								
	369	1041	Cµnh	3	0	120	283	1								
	369	1041	Cµnh	3	0	120	284	1								
	369	1041	Cµnh	3	0	120	285	1								
	369	1041	Cµnh	3	0	120	286	1								
	369	1041	H­¬ng	3	0	121	279	1								
	369	1041	H­¬ng	3	0	121	280	1								
	369	1041	H­¬ng	3	0	121	281	1								
	369	1041	H­¬ng	3	0	121	282	1								
	369	1041	T©y 	3	0	120	291	1								
	369	1041	T©y 	3	0	120	292	1								
	369	1041	T©y 	3	0	120	293	1								
	369	1041	T©y 	3	0	120	294	1								
	369	1041	Giang	3	0	119	291	1								
	369	1041	Giang	3	0	119	292	1								
	369	1041	Giang	3	0	119	293	1								
