line_id	group_id	desc_cn	item_G	item_D	item_P	weight	desc_vn
2798	10635	и╠пгж╝иЯаИжДв╕	0	11	32500	1	
2799	10635	и╠пгж╝╩цнХаАГГж╕	0	13	32501	1	
2800	10635	и╠пгж╝╩црТ╬еоЖ╣я	0	12	32502	1	
2801	10635	и╠пгж╝сЦ╡ь	0	14	32503	1	
2802	10635	и╠пгж╝ж╧╦Й	0	2	32504	1	
2803	10636	и╠пгж╝╬есд╩П╫Д	0	102	31850	1	
2804	10636	и╠пгж╝дЩсЯма╩╥	0	102	31851	1	
2805	10637	1╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╟С╤╗)	0	102	208	1	
2806	10638	2╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╟С╤╗)	0	102	209	1	
2807	10639	3╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╟С╤╗)	0	102	210	1	
2808	10640	4╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╟С╤╗)	0	102	211	1	
2809	10641	5╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╟С╤╗)	0	102	212	1	
2810	10642	6╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╟С╤╗)	0	102	213	1	
2811	10643	7╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╟С╤╗)	0	102	214	1	
2812	10644	уДжИ╥шд╘	0	102	215	1	
2813	10645	1╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╡╩╟С╤╗)	0	102	219	1	
2814	10646	2╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╡╩╟С╤╗)	0	102	220	1	
2815	10647	3╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╡╩╟С╤╗)	0	102	221	1	
2816	10648	4╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╡╩╟С╤╗)	0	102	222	1	
2817	10649	5╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╡╩╟С╤╗)	0	102	223	1	
2818	10650	6╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╡╩╟С╤╗)	0	102	224	1	
2819	10651	7╪╤╡в╨ёрежИ╢Фа©(н╢╪Ь╤╗)(╡╩╟С╤╗)	0	102	225	1	
2820	10652	1╪╤режИ╢Фа©	0	122	1	1	
2821	10652	1╪╤режИ╢Фа©	0	122	2	1	
2822	10652	1╪╤режИ╢Фа©	0	122	3	1	
2823	10652	1╪╤режИ╢Фа©	0	122	4	1	
2824	10652	1╪╤режИ╢Фа©	0	122	29	1	
2825	10652	1╪╤режИ╢Фа©	0	122	30	1	
2826	10652	1╪╤режИ╢Фа©	0	122	31	1	
2827	10652	1╪╤режИ╢Фа©	0	122	32	1	
2828	10652	1╪╤режИ╢Фа©	0	122	33	1	
2829	10652	1╪╤режИ╢Фа©	0	122	34	1	
2830	10652	1╪╤режИ╢Фа©	0	122	35	1	
2831	10652	1╪╤режИ╢Фа©	0	122	78	1	
2832	10652	1╪╤режИ╢Фа©	0	122	79	1	
2833	10652	1╪╤режИ╢Фа©	0	122	80	1	
2834	10652	1╪╤режИ╢Фа©	0	122	81	1	
2835	10652	1╪╤режИ╢Фа©	0	122	106	1	
2836	10652	1╪╤режИ╢Фа©	0	122	107	1	
2837	10652	1╪╤режИ╢Фа©	0	122	108	1	
2838	10652	1╪╤режИ╢Фа©	0	122	109	1	
2839	10652	1╪╤режИ╢Фа©	0	122	134	1	
2840	10652	1╪╤режИ╢Фа©	0	122	135	1	
2841	10652	1╪╤режИ╢Фа©	0	122	136	1	
2842	10652	1╪╤режИ╢Фа©	0	122	155	1	
2843	10652	1╪╤режИ╢Фа©	0	122	156	1	
2844	10652	1╪╤режИ╢Фа©	0	122	157	1	
2845	10652	1╪╤режИ╢Фа©	0	122	176	1	
2846	10652	1╪╤режИ╢Фа©	0	122	177	1	
2847	10652	1╪╤режИ╢Фа©	0	122	178	1	
2848	10652	1╪╤режИ╢Фа©	0	122	197	1	
2849	10652	1╪╤режИ╢Фа©	0	122	198	1	
2850	10652	1╪╤режИ╢Фа©	0	122	199	1	
2851	10652	1╪╤режИ╢Фа©	0	122	218	1	
2852	10652	1╪╤режИ╢Фа©	0	122	219	1	
2853	10652	1╪╤режИ╢Фа©	0	122	220	1	
2854	10652	1╪╤режИ╢Фа©	0	122	221	1	
2855	10652	1╪╤режИ╢Фа©	0	122	246	1	
2856	10652	1╪╤режИ╢Фа©	0	122	247	1	
2857	10652	1╪╤режИ╢Фа©	0	122	248	1	
2858	10652	1╪╤режИ╢Фа©	0	122	249	1	
2859	10652	1╪╤режИ╢Фа©	0	122	274	1	
2860	10652	1╪╤режИ╢Фа©	0	122	275	1	
2861	10652	1╪╤режИ╢Фа©	0	122	276	1	
2862	10652	1╪╤режИ╢Фа©	0	122	295	1	
2863	10652	1╪╤режИ╢Фа©	0	122	296	1	
2864	10652	1╪╤режИ╢Фа©	0	122	297	1	
2865	10652	1╪╤режИ╢Фа©	0	122	316	1	
2866	10652	1╪╤режИ╢Фа©	0	122	317	1	
2867	10652	1╪╤режИ╢Фа©	0	122	318	1	
2868	10652	1╪╤режИ╢Фа©	0	122	337	1	
2869	10652	1╪╤режИ╢Фа©	0	122	338	1	
2870	10652	1╪╤режИ╢Фа©	0	122	339	1	
2871	10652	1╪╤режИ╢Фа©	0	122	340	1	
2872	10652	1╪╤режИ╢Фа©	0	122	365	1	
2873	10652	1╪╤режИ╢Фа©	0	122	366	1	
2874	10652	1╪╤режИ╢Фа©	0	122	367	1	
2875	10652	1╪╤режИ╢Фа©	0	122	368	1	
2876	10652	1╪╤режИ╢Фа©	0	122	393	1	
2877	10652	1╪╤режИ╢Фа©	0	122	394	1	
2878	10652	1╪╤режИ╢Фа©	0	122	395	1	
2879	10652	1╪╤режИ╢Фа©	0	122	396	1	
2880	10652	1╪╤режИ╢Фа©	0	122	397	1	
2881	10652	1╪╤режИ╢Фа©	0	122	398	1	
2882	10652	1╪╤режИ╢Фа©	0	122	435	1	
2883	10652	1╪╤режИ╢Фа©	0	122	436	1	
2884	10652	1╪╤режИ╢Фа©	0	122	437	1	
2885	10652	1╪╤режИ╢Фа©	0	122	438	1	
2886	10652	1╪╤режИ╢Фа©	0	122	439	1	
2887	10652	1╪╤режИ╢Фа©	0	122	440	1	
2888	10652	1╪╤режИ╢Фа©	0	122	477	1	
2889	10652	1╪╤режИ╢Фа©	0	122	478	1	
2890	10652	1╪╤режИ╢Фа©	0	122	479	1	
2891	10652	1╪╤режИ╢Фа©	0	122	480	1	
2892	10652	1╪╤режИ╢Фа©	0	122	505	1	
2893	10652	1╪╤режИ╢Фа©	0	122	506	1	
2894	10652	1╪╤режИ╢Фа©	0	122	507	1	
2895	10652	1╪╤режИ╢Фа©	0	122	508	1	
2896	10652	1╪╤режИ╢Фа©	0	122	533	1	
2897	10652	1╪╤режИ╢Фа©	0	122	534	1	
2898	10652	1╪╤режИ╢Фа©	0	122	535	1	
2899	10652	1╪╤режИ╢Фа©	0	122	536	1	
2900	10653	2╪╤режИ╢Фа©	0	122	5	1	
2901	10653	2╪╤режИ╢Фа©	0	122	6	1	
2902	10653	2╪╤режИ╢Фа©	0	122	7	1	
2903	10653	2╪╤режИ╢Фа©	0	122	8	1	
2904	10653	2╪╤режИ╢Фа©	0	122	36	1	
2905	10653	2╪╤режИ╢Фа©	0	122	37	1	
2906	10653	2╪╤режИ╢Фа©	0	122	38	1	
2907	10653	2╪╤режИ╢Фа©	0	122	39	1	
2908	10653	2╪╤режИ╢Фа©	0	122	40	1	
2909	10653	2╪╤режИ╢Фа©	0	122	41	1	
2910	10653	2╪╤режИ╢Фа©	0	122	42	1	
2911	10653	2╪╤режИ╢Фа©	0	122	82	1	
2912	10653	2╪╤режИ╢Фа©	0	122	83	1	
2913	10653	2╪╤режИ╢Фа©	0	122	84	1	
2914	10653	2╪╤режИ╢Фа©	0	122	85	1	
2915	10653	2╪╤режИ╢Фа©	0	122	110	1	
2916	10653	2╪╤режИ╢Фа©	0	122	111	1	
2917	10653	2╪╤режИ╢Фа©	0	122	112	1	
2918	10653	2╪╤режИ╢Фа©	0	122	113	1	
2919	10653	2╪╤режИ╢Фа©	0	122	137	1	
2920	10653	2╪╤режИ╢Фа©	0	122	138	1	
2921	10653	2╪╤режИ╢Фа©	0	122	139	1	
2922	10653	2╪╤режИ╢Фа©	0	122	158	1	
2923	10653	2╪╤режИ╢Фа©	0	122	159	1	
2924	10653	2╪╤режИ╢Фа©	0	122	160	1	
2925	10653	2╪╤режИ╢Фа©	0	122	179	1	
2926	10653	2╪╤режИ╢Фа©	0	122	180	1	
2927	10653	2╪╤режИ╢Фа©	0	122	181	1	
2928	10653	2╪╤режИ╢Фа©	0	122	200	1	
2929	10653	2╪╤режИ╢Фа©	0	122	201	1	
2930	10653	2╪╤режИ╢Фа©	0	122	202	1	
2931	10653	2╪╤режИ╢Фа©	0	122	222	1	
2932	10653	2╪╤режИ╢Фа©	0	122	223	1	
2933	10653	2╪╤режИ╢Фа©	0	122	224	1	
2934	10653	2╪╤режИ╢Фа©	0	122	225	1	
2935	10653	2╪╤режИ╢Фа©	0	122	250	1	
2936	10653	2╪╤режИ╢Фа©	0	122	251	1	
2937	10653	2╪╤режИ╢Фа©	0	122	252	1	
2938	10653	2╪╤режИ╢Фа©	0	122	253	1	
2939	10653	2╪╤режИ╢Фа©	0	122	277	1	
2940	10653	2╪╤режИ╢Фа©	0	122	278	1	
2941	10653	2╪╤режИ╢Фа©	0	122	279	1	
2942	10653	2╪╤режИ╢Фа©	0	122	298	1	
2943	10653	2╪╤режИ╢Фа©	0	122	299	1	
2944	10653	2╪╤режИ╢Фа©	0	122	300	1	
2945	10653	2╪╤режИ╢Фа©	0	122	319	1	
2946	10653	2╪╤режИ╢Фа©	0	122	320	1	
2947	10653	2╪╤режИ╢Фа©	0	122	321	1	
2948	10653	2╪╤режИ╢Фа©	0	122	341	1	
2949	10653	2╪╤режИ╢Фа©	0	122	342	1	
2950	10653	2╪╤режИ╢Фа©	0	122	343	1	
2951	10653	2╪╤режИ╢Фа©	0	122	344	1	
2952	10653	2╪╤режИ╢Фа©	0	122	369	1	
2953	10653	2╪╤режИ╢Фа©	0	122	370	1	
2954	10653	2╪╤режИ╢Фа©	0	122	371	1	
2955	10653	2╪╤режИ╢Фа©	0	122	372	1	
2956	10653	2╪╤режИ╢Фа©	0	122	399	1	
2957	10653	2╪╤режИ╢Фа©	0	122	400	1	
2958	10653	2╪╤режИ╢Фа©	0	122	401	1	
2959	10653	2╪╤режИ╢Фа©	0	122	402	1	
2960	10653	2╪╤режИ╢Фа©	0	122	403	1	
2961	10653	2╪╤режИ╢Фа©	0	122	404	1	
2962	10653	2╪╤режИ╢Фа©	0	122	441	1	
2963	10653	2╪╤режИ╢Фа©	0	122	442	1	
2964	10653	2╪╤режИ╢Фа©	0	122	443	1	
2965	10653	2╪╤режИ╢Фа©	0	122	444	1	
2966	10653	2╪╤режИ╢Фа©	0	122	445	1	
2967	10653	2╪╤режИ╢Фа©	0	122	446	1	
2968	10653	2╪╤режИ╢Фа©	0	122	481	1	
2969	10653	2╪╤режИ╢Фа©	0	122	482	1	
2970	10653	2╪╤режИ╢Фа©	0	122	483	1	
2971	10653	2╪╤режИ╢Фа©	0	122	484	1	
2972	10653	2╪╤режИ╢Фа©	0	122	509	1	
2973	10653	2╪╤режИ╢Фа©	0	122	510	1	
2974	10653	2╪╤режИ╢Фа©	0	122	511	1	
2975	10653	2╪╤режИ╢Фа©	0	122	512	1	
2976	10653	2╪╤режИ╢Фа©	0	122	537	1	
2977	10653	2╪╤режИ╢Фа©	0	122	538	1	
2978	10653	2╪╤режИ╢Фа©	0	122	539	1	
2979	10653	2╪╤режИ╢Фа©	0	122	540	1	
2980	10654	3╪╤режИ╢Фа©	0	122	9	1	
2981	10654	3╪╤режИ╢Фа©	0	122	10	1	
2982	10654	3╪╤режИ╢Фа©	0	122	11	1	
2983	10654	3╪╤режИ╢Фа©	0	122	12	1	
2984	10654	3╪╤режИ╢Фа©	0	122	43	1	
2985	10654	3╪╤режИ╢Фа©	0	122	44	1	
2986	10654	3╪╤режИ╢Фа©	0	122	45	1	
2987	10654	3╪╤режИ╢Фа©	0	122	46	1	
2988	10654	3╪╤режИ╢Фа©	0	122	47	1	
2989	10654	3╪╤режИ╢Фа©	0	122	48	1	
2990	10654	3╪╤режИ╢Фа©	0	122	49	1	
2991	10654	3╪╤режИ╢Фа©	0	122	86	1	
2992	10654	3╪╤режИ╢Фа©	0	122	87	1	
2993	10654	3╪╤режИ╢Фа©	0	122	88	1	
2994	10654	3╪╤режИ╢Фа©	0	122	89	1	
2995	10654	3╪╤режИ╢Фа©	0	122	114	1	
2996	10654	3╪╤режИ╢Фа©	0	122	115	1	
2997	10654	3╪╤режИ╢Фа©	0	122	116	1	
2998	10654	3╪╤режИ╢Фа©	0	122	117	1	
2999	10654	3╪╤режИ╢Фа©	0	122	140	1	
3000	10654	3╪╤режИ╢Фа©	0	122	141	1	
3001	10654	3╪╤режИ╢Фа©	0	122	142	1	
3002	10654	3╪╤режИ╢Фа©	0	122	161	1	
3003	10654	3╪╤режИ╢Фа©	0	122	162	1	
3004	10654	3╪╤режИ╢Фа©	0	122	163	1	
3005	10654	3╪╤режИ╢Фа©	0	122	182	1	
3006	10654	3╪╤режИ╢Фа©	0	122	183	1	
3007	10654	3╪╤режИ╢Фа©	0	122	184	1	
3008	10654	3╪╤режИ╢Фа©	0	122	203	1	
3009	10654	3╪╤режИ╢Фа©	0	122	204	1	
3010	10654	3╪╤режИ╢Фа©	0	122	205	1	
3011	10654	3╪╤режИ╢Фа©	0	122	226	1	
3012	10654	3╪╤режИ╢Фа©	0	122	227	1	
3013	10654	3╪╤режИ╢Фа©	0	122	228	1	
3014	10654	3╪╤режИ╢Фа©	0	122	229	1	
3015	10654	3╪╤режИ╢Фа©	0	122	254	1	
3016	10654	3╪╤режИ╢Фа©	0	122	255	1	
3017	10654	3╪╤режИ╢Фа©	0	122	256	1	
3018	10654	3╪╤режИ╢Фа©	0	122	257	1	
3019	10654	3╪╤режИ╢Фа©	0	122	280	1	
3020	10654	3╪╤режИ╢Фа©	0	122	281	1	
3021	10654	3╪╤режИ╢Фа©	0	122	282	1	
3022	10654	3╪╤режИ╢Фа©	0	122	301	1	
3023	10654	3╪╤режИ╢Фа©	0	122	302	1	
3024	10654	3╪╤режИ╢Фа©	0	122	303	1	
3025	10654	3╪╤режИ╢Фа©	0	122	322	1	
3026	10654	3╪╤режИ╢Фа©	0	122	323	1	
3027	10654	3╪╤режИ╢Фа©	0	122	324	1	
3028	10654	3╪╤режИ╢Фа©	0	122	345	1	
3029	10654	3╪╤режИ╢Фа©	0	122	346	1	
3030	10654	3╪╤режИ╢Фа©	0	122	347	1	
3031	10654	3╪╤режИ╢Фа©	0	122	348	1	
3032	10654	3╪╤режИ╢Фа©	0	122	373	1	
3033	10654	3╪╤режИ╢Фа©	0	122	374	1	
3034	10654	3╪╤режИ╢Фа©	0	122	375	1	
3035	10654	3╪╤режИ╢Фа©	0	122	376	1	
3036	10654	3╪╤режИ╢Фа©	0	122	405	1	
3037	10654	3╪╤режИ╢Фа©	0	122	406	1	
3038	10654	3╪╤режИ╢Фа©	0	122	407	1	
3039	10654	3╪╤режИ╢Фа©	0	122	408	1	
3040	10654	3╪╤режИ╢Фа©	0	122	409	1	
3041	10654	3╪╤режИ╢Фа©	0	122	410	1	
3042	10654	3╪╤режИ╢Фа©	0	122	447	1	
3043	10654	3╪╤режИ╢Фа©	0	122	448	1	
3044	10654	3╪╤режИ╢Фа©	0	122	449	1	
3045	10654	3╪╤режИ╢Фа©	0	122	450	1	
3046	10654	3╪╤режИ╢Фа©	0	122	451	1	
3047	10654	3╪╤режИ╢Фа©	0	122	452	1	
3048	10654	3╪╤режИ╢Фа©	0	122	485	1	
3049	10654	3╪╤режИ╢Фа©	0	122	486	1	
3050	10654	3╪╤режИ╢Фа©	0	122	487	1	
3051	10654	3╪╤режИ╢Фа©	0	122	488	1	
3052	10654	3╪╤режИ╢Фа©	0	122	513	1	
3053	10654	3╪╤режИ╢Фа©	0	122	514	1	
3054	10654	3╪╤режИ╢Фа©	0	122	515	1	
3055	10654	3╪╤режИ╢Фа©	0	122	516	1	
3056	10654	3╪╤режИ╢Фа©	0	122	541	1	
3057	10654	3╪╤режИ╢Фа©	0	122	542	1	
3058	10654	3╪╤режИ╢Фа©	0	122	543	1	
3059	10654	3╪╤режИ╢Фа©	0	122	544	1	
3060	10655	4╪╤режИ╢Фа©	0	122	13	1	
3061	10655	4╪╤режИ╢Фа©	0	122	14	1	
3062	10655	4╪╤режИ╢Фа©	0	122	15	1	
3063	10655	4╪╤режИ╢Фа©	0	122	16	1	
3064	10655	4╪╤режИ╢Фа©	0	122	50	1	
3065	10655	4╪╤режИ╢Фа©	0	122	51	1	
3066	10655	4╪╤режИ╢Фа©	0	122	52	1	
3067	10655	4╪╤режИ╢Фа©	0	122	53	1	
3068	10655	4╪╤режИ╢Фа©	0	122	54	1	
3069	10655	4╪╤режИ╢Фа©	0	122	55	1	
3070	10655	4╪╤режИ╢Фа©	0	122	56	1	
3071	10655	4╪╤режИ╢Фа©	0	122	90	1	
3072	10655	4╪╤режИ╢Фа©	0	122	91	1	
3073	10655	4╪╤режИ╢Фа©	0	122	92	1	
3074	10655	4╪╤режИ╢Фа©	0	122	93	1	
3075	10655	4╪╤режИ╢Фа©	0	122	118	1	
3076	10655	4╪╤режИ╢Фа©	0	122	119	1	
3077	10655	4╪╤режИ╢Фа©	0	122	120	1	
3078	10655	4╪╤режИ╢Фа©	0	122	121	1	
3079	10655	4╪╤режИ╢Фа©	0	122	143	1	
3080	10655	4╪╤режИ╢Фа©	0	122	144	1	
3081	10655	4╪╤режИ╢Фа©	0	122	145	1	
3082	10655	4╪╤режИ╢Фа©	0	122	164	1	
3083	10655	4╪╤режИ╢Фа©	0	122	165	1	
3084	10655	4╪╤режИ╢Фа©	0	122	166	1	
3085	10655	4╪╤режИ╢Фа©	0	122	185	1	
3086	10655	4╪╤режИ╢Фа©	0	122	186	1	
3087	10655	4╪╤режИ╢Фа©	0	122	187	1	
3088	10655	4╪╤режИ╢Фа©	0	122	206	1	
3089	10655	4╪╤режИ╢Фа©	0	122	207	1	
3090	10655	4╪╤режИ╢Фа©	0	122	208	1	
3091	10655	4╪╤режИ╢Фа©	0	122	230	1	
3092	10655	4╪╤режИ╢Фа©	0	122	231	1	
3093	10655	4╪╤режИ╢Фа©	0	122	232	1	
3094	10655	4╪╤режИ╢Фа©	0	122	233	1	
3095	10655	4╪╤режИ╢Фа©	0	122	258	1	
3096	10655	4╪╤режИ╢Фа©	0	122	259	1	
3097	10655	4╪╤режИ╢Фа©	0	122	260	1	
3098	10655	4╪╤режИ╢Фа©	0	122	261	1	
3099	10655	4╪╤режИ╢Фа©	0	122	283	1	
3100	10655	4╪╤режИ╢Фа©	0	122	284	1	
3101	10655	4╪╤режИ╢Фа©	0	122	285	1	
3102	10655	4╪╤режИ╢Фа©	0	122	304	1	
3103	10655	4╪╤режИ╢Фа©	0	122	305	1	
3104	10655	4╪╤режИ╢Фа©	0	122	306	1	
3105	10655	4╪╤режИ╢Фа©	0	122	325	1	
3106	10655	4╪╤режИ╢Фа©	0	122	326	1	
3107	10655	4╪╤режИ╢Фа©	0	122	327	1	
3108	10655	4╪╤режИ╢Фа©	0	122	349	1	
3109	10655	4╪╤режИ╢Фа©	0	122	350	1	
3110	10655	4╪╤режИ╢Фа©	0	122	351	1	
3111	10655	4╪╤режИ╢Фа©	0	122	352	1	
3112	10655	4╪╤режИ╢Фа©	0	122	377	1	
3113	10655	4╪╤режИ╢Фа©	0	122	378	1	
3114	10655	4╪╤режИ╢Фа©	0	122	379	1	
3115	10655	4╪╤режИ╢Фа©	0	122	380	1	
3116	10655	4╪╤режИ╢Фа©	0	122	411	1	
3117	10655	4╪╤режИ╢Фа©	0	122	412	1	
3118	10655	4╪╤режИ╢Фа©	0	122	413	1	
3119	10655	4╪╤режИ╢Фа©	0	122	414	1	
3120	10655	4╪╤режИ╢Фа©	0	122	415	1	
3121	10655	4╪╤режИ╢Фа©	0	122	416	1	
3122	10655	4╪╤режИ╢Фа©	0	122	453	1	
3123	10655	4╪╤режИ╢Фа©	0	122	454	1	
3124	10655	4╪╤режИ╢Фа©	0	122	455	1	
3125	10655	4╪╤режИ╢Фа©	0	122	456	1	
3126	10655	4╪╤режИ╢Фа©	0	122	457	1	
3127	10655	4╪╤режИ╢Фа©	0	122	458	1	
3128	10655	4╪╤режИ╢Фа©	0	122	489	1	
3129	10655	4╪╤режИ╢Фа©	0	122	490	1	
3130	10655	4╪╤режИ╢Фа©	0	122	491	1	
3131	10655	4╪╤режИ╢Фа©	0	122	492	1	
3132	10655	4╪╤режИ╢Фа©	0	122	517	1	
3133	10655	4╪╤режИ╢Фа©	0	122	518	1	
3134	10655	4╪╤режИ╢Фа©	0	122	519	1	
3135	10655	4╪╤режИ╢Фа©	0	122	520	1	
3136	10655	4╪╤режИ╢Фа©	0	122	545	1	
3137	10655	4╪╤режИ╢Фа©	0	122	546	1	
3138	10655	4╪╤режИ╢Фа©	0	122	547	1	
3139	10655	4╪╤режИ╢Фа©	0	122	548	1	
3140	10656	5╪╤режИ╢Фа©	0	122	17	1	
3141	10656	5╪╤режИ╢Фа©	0	122	18	1	
3142	10656	5╪╤режИ╢Фа©	0	122	19	1	
3143	10656	5╪╤режИ╢Фа©	0	122	20	1	
3144	10656	5╪╤режИ╢Фа©	0	122	57	1	
3145	10656	5╪╤режИ╢Фа©	0	122	58	1	
3146	10656	5╪╤режИ╢Фа©	0	122	59	1	
3147	10656	5╪╤режИ╢Фа©	0	122	60	1	
3148	10656	5╪╤режИ╢Фа©	0	122	61	1	
3149	10656	5╪╤режИ╢Фа©	0	122	62	1	
3150	10656	5╪╤режИ╢Фа©	0	122	63	1	
3151	10656	5╪╤режИ╢Фа©	0	122	94	1	
3152	10656	5╪╤режИ╢Фа©	0	122	95	1	
3153	10656	5╪╤режИ╢Фа©	0	122	96	1	
3154	10656	5╪╤режИ╢Фа©	0	122	97	1	
3155	10656	5╪╤режИ╢Фа©	0	122	122	1	
3156	10656	5╪╤режИ╢Фа©	0	122	123	1	
3157	10656	5╪╤режИ╢Фа©	0	122	124	1	
3158	10656	5╪╤режИ╢Фа©	0	122	125	1	
3159	10656	5╪╤режИ╢Фа©	0	122	146	1	
3160	10656	5╪╤режИ╢Фа©	0	122	147	1	
3161	10656	5╪╤режИ╢Фа©	0	122	148	1	
3162	10656	5╪╤режИ╢Фа©	0	122	167	1	
3163	10656	5╪╤режИ╢Фа©	0	122	168	1	
3164	10656	5╪╤режИ╢Фа©	0	122	169	1	
3165	10656	5╪╤режИ╢Фа©	0	122	188	1	
3166	10656	5╪╤режИ╢Фа©	0	122	189	1	
3167	10656	5╪╤режИ╢Фа©	0	122	190	1	
3168	10656	5╪╤режИ╢Фа©	0	122	209	1	
3169	10656	5╪╤режИ╢Фа©	0	122	210	1	
3170	10656	5╪╤режИ╢Фа©	0	122	211	1	
3171	10656	5╪╤режИ╢Фа©	0	122	234	1	
3172	10656	5╪╤режИ╢Фа©	0	122	235	1	
3173	10656	5╪╤режИ╢Фа©	0	122	236	1	
3174	10656	5╪╤режИ╢Фа©	0	122	237	1	
3175	10656	5╪╤режИ╢Фа©	0	122	262	1	
3176	10656	5╪╤режИ╢Фа©	0	122	263	1	
3177	10656	5╪╤режИ╢Фа©	0	122	264	1	
3178	10656	5╪╤режИ╢Фа©	0	122	265	1	
3179	10656	5╪╤режИ╢Фа©	0	122	286	1	
3180	10656	5╪╤режИ╢Фа©	0	122	287	1	
3181	10656	5╪╤режИ╢Фа©	0	122	288	1	
3182	10656	5╪╤режИ╢Фа©	0	122	307	1	
3183	10656	5╪╤режИ╢Фа©	0	122	308	1	
3184	10656	5╪╤режИ╢Фа©	0	122	309	1	
3185	10656	5╪╤режИ╢Фа©	0	122	328	1	
3186	10656	5╪╤режИ╢Фа©	0	122	329	1	
3187	10656	5╪╤режИ╢Фа©	0	122	330	1	
3188	10656	5╪╤режИ╢Фа©	0	122	353	1	
3189	10656	5╪╤режИ╢Фа©	0	122	354	1	
3190	10656	5╪╤режИ╢Фа©	0	122	355	1	
3191	10656	5╪╤режИ╢Фа©	0	122	356	1	
3192	10656	5╪╤режИ╢Фа©	0	122	381	1	
3193	10656	5╪╤режИ╢Фа©	0	122	382	1	
3194	10656	5╪╤режИ╢Фа©	0	122	383	1	
3195	10656	5╪╤режИ╢Фа©	0	122	384	1	
3196	10656	5╪╤режИ╢Фа©	0	122	417	1	
3197	10656	5╪╤режИ╢Фа©	0	122	418	1	
3198	10656	5╪╤режИ╢Фа©	0	122	419	1	
3199	10656	5╪╤режИ╢Фа©	0	122	420	1	
3200	10656	5╪╤режИ╢Фа©	0	122	421	1	
3201	10656	5╪╤режИ╢Фа©	0	122	422	1	
3202	10656	5╪╤режИ╢Фа©	0	122	459	1	
3203	10656	5╪╤режИ╢Фа©	0	122	460	1	
3204	10656	5╪╤режИ╢Фа©	0	122	461	1	
3205	10656	5╪╤режИ╢Фа©	0	122	462	1	
3206	10656	5╪╤режИ╢Фа©	0	122	463	1	
3207	10656	5╪╤режИ╢Фа©	0	122	464	1	
3208	10656	5╪╤режИ╢Фа©	0	122	493	1	
3209	10656	5╪╤режИ╢Фа©	0	122	494	1	
3210	10656	5╪╤режИ╢Фа©	0	122	495	1	
3211	10656	5╪╤режИ╢Фа©	0	122	496	1	
3212	10656	5╪╤режИ╢Фа©	0	122	521	1	
3213	10656	5╪╤режИ╢Фа©	0	122	522	1	
3214	10656	5╪╤режИ╢Фа©	0	122	523	1	
3215	10656	5╪╤режИ╢Фа©	0	122	524	1	
3216	10656	5╪╤режИ╢Фа©	0	122	549	1	
3217	10656	5╪╤режИ╢Фа©	0	122	550	1	
3218	10656	5╪╤режИ╢Фа©	0	122	551	1	
3219	10656	5╪╤режИ╢Фа©	0	122	552	1	
3220	10657	6╪╤режИ╢Фа©	0	122	21	1	
3221	10657	6╪╤режИ╢Фа©	0	122	22	1	
3222	10657	6╪╤режИ╢Фа©	0	122	23	1	
3223	10657	6╪╤режИ╢Фа©	0	122	24	1	
3224	10657	6╪╤режИ╢Фа©	0	122	64	1	
3225	10657	6╪╤режИ╢Фа©	0	122	65	1	
3226	10657	6╪╤режИ╢Фа©	0	122	66	1	
3227	10657	6╪╤режИ╢Фа©	0	122	67	1	
3228	10657	6╪╤режИ╢Фа©	0	122	68	1	
3229	10657	6╪╤режИ╢Фа©	0	122	69	1	
3230	10657	6╪╤режИ╢Фа©	0	122	70	1	
3231	10657	6╪╤режИ╢Фа©	0	122	98	1	
3232	10657	6╪╤режИ╢Фа©	0	122	99	1	
3233	10657	6╪╤режИ╢Фа©	0	122	100	1	
3234	10657	6╪╤режИ╢Фа©	0	122	101	1	
3235	10657	6╪╤режИ╢Фа©	0	122	126	1	
3236	10657	6╪╤режИ╢Фа©	0	122	127	1	
3237	10657	6╪╤режИ╢Фа©	0	122	128	1	
3238	10657	6╪╤режИ╢Фа©	0	122	129	1	
3239	10657	6╪╤режИ╢Фа©	0	122	149	1	
3240	10657	6╪╤режИ╢Фа©	0	122	150	1	
3241	10657	6╪╤режИ╢Фа©	0	122	151	1	
3242	10657	6╪╤режИ╢Фа©	0	122	170	1	
3243	10657	6╪╤режИ╢Фа©	0	122	171	1	
3244	10657	6╪╤режИ╢Фа©	0	122	172	1	
3245	10657	6╪╤режИ╢Фа©	0	122	191	1	
