Tªn	Lo¹i h×nh chİnh	Lo¹i h×nh phô	Ph©n lo¹i chi tiÕt	NÆng	Gi¸	Ngò hµnh	HiÖu øng	Gi÷ l¹i b	L­u c	L­u d	L­u e	L­u f	Sè trang bŞ	§¾ng cÊp yªu cÇu	Giíi tİnh (1=nam; 2=n÷)	ThÓ h×nh (1=nam tiªu chuÈn; 2=nam kh«i ng«; 3=n÷ gîi c¶m; 4=kiÒu n÷)	M«n ph¸i yªu cÇu	HiÖn h×nh nhá trªn giao diÖn	HiÖn h×nh lín trªn giao diÖn	ThuyÕt minh	Khi trang bŞ lªn ng­êi sÏ hiÖn tªn lo¹i h×nh	Khi vøt ra ngoµi; sö dông tµi nguyªn nµo	File gèc	CÊp	Cã/kh«ng thÓ giao dŞch(0 ®­îc,1 kh«ng ®­îc,2 chØ cã thÓ b¸n ë tiÖm,3 chØ cã thÓ b¸n)	Cã/kh«ng thÓ vøt (0 ®­îc; 1 kh«ng ®­îc)	L­u ph¸i	L­u ( Ch÷ sè)	Gi¸ trŞ
B¾c Chö	0	120	433				0;433							1	2	3		\image\item\ornament\Ë«Ë«Ñà±³²¿À¶É«a1.spr	\image\item\ornament\Ë«Ë«Ñà±³²¿À¶É«a0.spr	Nçi nhí ch¼ng thÓ ngõng, ®«i lóc lµm ta ®au.		ThÇn bİ		1	2	1			999
B¾c Chö	0	120	434				0;434							1	2	4		\image\item\ornament\Ë«Ë«Ñà±³²¿À¶É«a1.spr	\image\item\ornament\Ë«Ë«Ñà±³²¿À¶É«a0.spr	Nçi nhí ch¼ng thÓ ngõng, ®«i lóc lµm ta ®au.		ThÇn bİ		1	2	1			999
NgÉu Ti	0	121	431				457;458							1	1	1		\image\item\ornament\Ë«Ë«ÑàÍÈ²¿À¶É«a1.spr	\image\item\ornament\Ë«Ë«ÑàÍÈ²¿À¶É«a0.spr	Nçi nhí ch¼ng thÓ ngõng, ®«i lóc lµm ta ®au.		ThÇn bİ		1	2	1			999
NgÉu Ti	0	121	432				459;460							1	1	2		\image\item\ornament\Ë«Ë«ÑàÍÈ²¿À¶É«a1.spr	\image\item\ornament\Ë«Ë«ÑàÍÈ²¿À¶É«a0.spr	Nçi nhí ch¼ng thÓ ngõng, ®«i lóc lµm ta ®au.		ThÇn bİ		1	2	1			999
NgÉu Ti	0	121	433				461;462							1	2	3		\image\item\ornament\Ë«Ë«ÑàÍÈ²¿À¶É«a1.spr	\image\item\ornament\Ë«Ë«ÑàÍÈ²¿À¶É«a0.spr	Nçi nhí ch¼ng thÓ ngõng, ®«i lóc lµm ta ®au.		ThÇn bİ		1	2	1			999
NgÉu Ti	0	121	434				463;464							1	2	4		\image\item\ornament\Ë«Ë«ÑàÍÈ²¿À¶É«a1.spr	\image\item\ornament\Ë«Ë«ÑàÍÈ²¿À¶É«a0.spr	Nçi nhí ch¼ng thÓ ngõng, ®«i lóc lµm ta ®au.		ThÇn bİ		1	2	1			999
B¶o B×nh Gi¶ Phó Quı	0	120	435	0	0		0;435							1	1	1		\image\item\ornament\±¦Æ¿a1.spr	\image\item\ornament\±¦Æ¿a0.spr	B¶o b×nh cña Gi¶ Phó Quı, nghe nãi bŞ hiÖp ®¹o trém ®­îc, tuyÖt ®èi kh«ng ®Ó h¾n biÕt ®­îc.		ThÇn bİ		1	2	1			999
B¶o B×nh Gi¶ Phó Quı	0	120	436	0	0		0;436							1	1	2		\image\item\ornament\±¦Æ¿a1.spr	\image\item\ornament\±¦Æ¿a0.spr	B¶o b×nh cña Gi¶ Phó Quı, nghe nãi bŞ hiÖp ®¹o trém ®­îc, tuyÖt ®èi kh«ng ®Ó h¾n biÕt ®­îc.		ThÇn bİ		1	2	1			999
B¶o B×nh Gi¶ Phó Quı	0	120	437	0	0		0;437							1	2	3		\image\item\ornament\±¦Æ¿a1.spr	\image\item\ornament\±¦Æ¿a0.spr	B¶o b×nh cña Gi¶ Phó Quı, nghe nãi bŞ hiÖp ®¹o trém ®­îc, tuyÖt ®èi kh«ng ®Ó h¾n biÕt ®­îc.		ThÇn bİ		1	2	1			999
B¶o B×nh Gi¶ Phó Quı	0	120	438	0	0		0;438							1	2	4		\image\item\ornament\±¦Æ¿a1.spr	\image\item\ornament\±¦Æ¿a0.spr	B¶o b×nh cña Gi¶ Phó Quı, nghe nãi bŞ hiÖp ®¹o trém ®­îc, tuyÖt ®èi kh«ng ®Ó h¾n biÕt ®­îc.		ThÇn bİ		1	2	1			999
B¶o B×nh Gi¶ Phó Quı-Lín	0	120	439	0	0		0;439							1	1	1		\image\item\ornament\±¦Æ¿a1.spr	\image\item\ornament\±¦Æ¿a0.spr	B¶o b×nh cña Gi¶ Phó Quı, nghe nãi bŞ hiÖp ®¹o trém ®­îc, tuyÖt ®èi kh«ng ®Ó h¾n biÕt ®­îc.		ThÇn bİ		1	2	1			999
B¶o B×nh Gi¶ Phó Quı-Lín	0	120	440	0	0		0;440							1	1	2		\image\item\ornament\±¦Æ¿a1.spr	\image\item\ornament\±¦Æ¿a0.spr	B¶o b×nh cña Gi¶ Phó Quı, nghe nãi bŞ hiÖp ®¹o trém ®­îc, tuyÖt ®èi kh«ng ®Ó h¾n biÕt ®­îc.		ThÇn bİ		1	2	1			999
B¶o B×nh Gi¶ Phó Quı-Lín	0	120	441	0	0		0;441							1	2	3		\image\item\ornament\±¦Æ¿a1.spr	\image\item\ornament\±¦Æ¿a0.spr	B¶o b×nh cña Gi¶ Phó Quı, nghe nãi bŞ hiÖp ®¹o trém ®­îc, tuyÖt ®èi kh«ng ®Ó h¾n biÕt ®­îc.		ThÇn bİ		1	2	1			999
B¶o B×nh Gi¶ Phó Quı-Lín	0	120	442	0	0		0;442							1	2	4		\image\item\ornament\±¦Æ¿a1.spr	\image\item\ornament\±¦Æ¿a0.spr	B¶o b×nh cña Gi¶ Phó Quı, nghe nãi bŞ hiÖp ®¹o trém ®­îc, tuyÖt ®èi kh«ng ®Ó h¾n biÕt ®­îc.		ThÇn bİ		1	2	1			999
T©y S¬n Di B¶o	0	120	443	0	0		0;443							1	1	1		\image\item\ornament\¾ÆÄÒa1.spr	\image\item\ornament\¾ÆÄÒa0.spr	Nghe nãi lµ tói n­íc bŞ bá quªn ë T©y S¬n B¶o Khè, t­¬ng truyÒn thÓ dïng ®æi 1 ®iÒu ­íc, kh«ng biÕt ai sÏ may m¾n nhËn ®­îc.		ThÇn bİ		1	2	1			999
T©y S¬n Di B¶o	0	120	444	0	0		0;444							1	1	2		\image\item\ornament\¾ÆÄÒa1.spr	\image\item\ornament\¾ÆÄÒa0.spr	Nghe nãi lµ tói n­íc bŞ bá quªn ë T©y S¬n B¶o Khè, t­¬ng truyÒn thÓ dïng ®æi 1 ®iÒu ­íc, kh«ng biÕt ai sÏ may m¾n nhËn ®­îc.		ThÇn bİ		1	2	1			999
T©y S¬n Di B¶o	0	120	445	0	0		0;445							1	2	3		\image\item\ornament\¾ÆÄÒa1.spr	\image\item\ornament\¾ÆÄÒa0.spr	Nghe nãi lµ tói n­íc bŞ bá quªn ë T©y S¬n B¶o Khè, t­¬ng truyÒn thÓ dïng ®æi 1 ®iÒu ­íc, kh«ng biÕt ai sÏ may m¾n nhËn ®­îc.		ThÇn bİ		1	2	1			999
T©y S¬n Di B¶o	0	120	446	0	0		0;446							1	2	4		\image\item\ornament\¾ÆÄÒa1.spr	\image\item\ornament\¾ÆÄÒa0.spr	Nghe nãi lµ tói n­íc bŞ bá quªn ë T©y S¬n B¶o Khè, t­¬ng truyÒn thÓ dïng ®æi 1 ®iÒu ­íc, kh«ng biÕt ai sÏ may m¾n nhËn ®­îc.		ThÇn bİ		1	2	1			999
Thanh Thanh Vò	0	119	447				467;468							1	1	1		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿Ç³À¶a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿Ç³À¶a0.spr	M­a phïn phÊt ph¬, hoa cá n¶y mÇm.		ThÇn bİ		1	2	1			999
Thanh Thanh Vò	0	119	448				469;470							1	1	2		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿Ç³À¶a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿Ç³À¶a0.spr	M­a phïn phÊt ph¬, hoa cá n¶y mÇm.		ThÇn bİ		1	2	1			999
Thanh Thanh Vò	0	119	449				471;472							1	2	3		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿Ç³À¶a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿Ç³À¶a0.spr	M­a phïn phÊt ph¬, hoa cá n¶y mÇm.		ThÇn bİ		1	2	1			999
Thanh Thanh Vò	0	119	450				473;474							1	2	4		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿Ç³À¶a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿Ç³À¶a0.spr	M­a phïn phÊt ph¬, hoa cá n¶y mÇm.		ThÇn bİ		1	2	1			999
Linh Nha	0	120	447				0;447							1	1	1		\image\item\ornament\ÇàÔÆÖ¾±³²¿Ç³À¶a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿Ç³À¶a0.spr	M­a phïn phÊt ph¬, hoa cá n¶y mÇm.		ThÇn bİ		1	2	1			999
Linh Nha	0	120	448				0;448							1	1	2		\image\item\ornament\ÇàÔÆÖ¾±³²¿Ç³À¶a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿Ç³À¶a0.spr	M­a phïn phÊt ph¬, hoa cá n¶y mÇm.		ThÇn bİ		1	2	1			999
Linh Nha	0	120	449				0;449							1	2	3		\image\item\ornament\ÇàÔÆÖ¾±³²¿Ç³À¶a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿Ç³À¶a0.spr	M­a phïn phÊt ph¬, hoa cá n¶y mÇm.		ThÇn bİ		1	2	1			999
Linh Nha	0	120	450				0;450							1	2	4		\image\item\ornament\ÇàÔÆÖ¾±³²¿Ç³À¶a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿Ç³À¶a0.spr	M­a phïn phÊt ph¬, hoa cá n¶y mÇm.		ThÇn bİ		1	2	1			999
TŞnh L·nh	0	121	447				465;466							1	1	1		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿Ç³À¶a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿Ç³À¶a0.spr	M­a phïn phÊt ph¬, hoa cá n¶y mÇm.		ThÇn bİ		1	2	1			999
TŞnh L·nh	0	121	448				467;468							1	1	2		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿Ç³À¶a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿Ç³À¶a0.spr	M­a phïn phÊt ph¬, hoa cá n¶y mÇm.		ThÇn bİ		1	2	1			999
TŞnh L·nh	0	121	449				469;470							1	2	3		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿Ç³À¶a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿Ç³À¶a0.spr	M­a phïn phÊt ph¬, hoa cá n¶y mÇm.		ThÇn bİ		1	2	1			999
TŞnh L·nh	0	121	450				471;472							1	2	4		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿Ç³À¶a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿Ç³À¶a0.spr	M­a phïn phÊt ph¬, hoa cá n¶y mÇm.		ThÇn bİ		1	2	1			999
Häa KiÒu	0	119	451				475;476							1	1	1		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿»ÆÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿»ÆÉ«a0.spr	Bãng mai trong suèt bªn cÇu kiÒu, tr¨ng s¸ng l¬ löng dÉn h­¬ng vÒ.		ThÇn bİ		1	2	1			999
Häa KiÒu	0	119	452				477;478							1	1	2		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿»ÆÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿»ÆÉ«a0.spr	Bãng mai trong suèt bªn cÇu kiÒu, tr¨ng s¸ng l¬ löng dÉn h­¬ng vÒ.		ThÇn bİ		1	2	1			999
Häa KiÒu	0	119	453				479;480							1	2	3		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿»ÆÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿»ÆÉ«a0.spr	Bãng mai trong suèt bªn cÇu kiÒu, tr¨ng s¸ng l¬ löng dÉn h­¬ng vÒ.		ThÇn bİ		1	2	1			999
Häa KiÒu	0	119	454				481;482							1	2	4		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿»ÆÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿»ÆÉ«a0.spr	Bãng mai trong suèt bªn cÇu kiÒu, tr¨ng s¸ng l¬ löng dÉn h­¬ng vÒ.		ThÇn bİ		1	2	1			999
Bµ Sa	0	120	451				0;451							1	1	1		\image\item\ornament\ÇàÔÆÖ¾±³²¿»ÆÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿»ÆÉ«a0.spr	Bãng mai trong suèt bªn cÇu kiÒu, tr¨ng s¸ng l¬ löng dÉn h­¬ng vÒ.		ThÇn bİ		1	2	1			999
Bµ Sa	0	120	452				0;452							1	1	2		\image\item\ornament\ÇàÔÆÖ¾±³²¿»ÆÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿»ÆÉ«a0.spr	Bãng mai trong suèt bªn cÇu kiÒu, tr¨ng s¸ng l¬ löng dÉn h­¬ng vÒ.		ThÇn bİ		1	2	1			999
Bµ Sa	0	120	453				0;453							1	2	3		\image\item\ornament\ÇàÔÆÖ¾±³²¿»ÆÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿»ÆÉ«a0.spr	Bãng mai trong suèt bªn cÇu kiÒu, tr¨ng s¸ng l¬ löng dÉn h­¬ng vÒ.		ThÇn bİ		1	2	1			999
Bµ Sa	0	120	454				0;454							1	2	4		\image\item\ornament\ÇàÔÆÖ¾±³²¿»ÆÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿»ÆÉ«a0.spr	Bãng mai trong suèt bªn cÇu kiÒu, tr¨ng s¸ng l¬ löng dÉn h­¬ng vÒ.		ThÇn bİ		1	2	1			999
Mai A¶nh	0	121	451				473;474							1	1	1		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿»ÆÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿»ÆÉ«a0.spr	Bãng mai trong suèt bªn cÇu kiÒu, tr¨ng s¸ng l¬ löng dÉn h­¬ng vÒ.		ThÇn bİ		1	2	1			999
Mai A¶nh	0	121	452				475;476							1	1	2		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿»ÆÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿»ÆÉ«a0.spr	Bãng mai trong suèt bªn cÇu kiÒu, tr¨ng s¸ng l¬ löng dÉn h­¬ng vÒ.		ThÇn bİ		1	2	1			999
Mai A¶nh	0	121	453				477;478							1	2	3		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿»ÆÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿»ÆÉ«a0.spr	Bãng mai trong suèt bªn cÇu kiÒu, tr¨ng s¸ng l¬ löng dÉn h­¬ng vÒ.		ThÇn bİ		1	2	1			999
Mai A¶nh	0	121	454				479;480							1	2	4		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿»ÆÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿»ÆÉ«a0.spr	Bãng mai trong suèt bªn cÇu kiÒu, tr¨ng s¸ng l¬ löng dÉn h­¬ng vÒ.		ThÇn bİ		1	2	1			999
Xu©n Mé	0	119	455				483;484							1	1	1		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿·ÛÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿·ÛÉ«a0.spr	D¹o b­íc bªn s«ng ¸nh chiÒu tµ, h¹t m­a bŞ giã thæi tung bay.		ThÇn bİ		1	2	1			999
Xu©n Mé	0	119	456				485;486							1	1	2		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿·ÛÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿·ÛÉ«a0.spr	D¹o b­íc bªn s«ng ¸nh chiÒu tµ, h¹t m­a bŞ giã thæi tung bay.		ThÇn bİ		1	2	1			999
Xu©n Mé	0	119	457				487;488							1	2	3		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿·ÛÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿·ÛÉ«a0.spr	D¹o b­íc bªn s«ng ¸nh chiÒu tµ, h¹t m­a bŞ giã thæi tung bay.		ThÇn bİ		1	2	1			999
Xu©n Mé	0	119	458				489;490							1	2	4		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿·ÛÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿·ÛÉ«a0.spr	D¹o b­íc bªn s«ng ¸nh chiÒu tµ, h¹t m­a bŞ giã thæi tung bay.		ThÇn bİ		1	2	1			999
§¹m NguyÖt 	0	120	455				0;455							1	1	1		\image\item\ornament\ÇàÔÆÖ¾±³²¿·ÛÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿·ÛÉ«a0.spr	D¹o b­íc bªn s«ng ¸nh chiÒu tµ, h¹t m­a bŞ giã thæi tung bay.		ThÇn bİ		1	2	1			999
§¹m NguyÖt 	0	120	456				0;456							1	1	2		\image\item\ornament\ÇàÔÆÖ¾±³²¿·ÛÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿·ÛÉ«a0.spr	D¹o b­íc bªn s«ng ¸nh chiÒu tµ, h¹t m­a bŞ giã thæi tung bay.		ThÇn bİ		1	2	1			999
§¹m NguyÖt 	0	120	457				0;457							1	2	3		\image\item\ornament\ÇàÔÆÖ¾±³²¿·ÛÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿·ÛÉ«a0.spr	D¹o b­íc bªn s«ng ¸nh chiÒu tµ, h¹t m­a bŞ giã thæi tung bay.		ThÇn bİ		1	2	1			999
§¹m NguyÖt 	0	120	458				0;458							1	2	4		\image\item\ornament\ÇàÔÆÖ¾±³²¿·ÛÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿·ÛÉ«a0.spr	D¹o b­íc bªn s«ng ¸nh chiÒu tµ, h¹t m­a bŞ giã thæi tung bay.		ThÇn bİ		1	2	1			999
§µo Lı	0	121	455				481;482							1	1	1		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿·ÛÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿·ÛÉ«a0.spr	D¹o b­íc bªn s«ng ¸nh chiÒu tµ, h¹t m­a bŞ giã thæi tung bay.		ThÇn bİ		1	2	1			999
§µo Lı	0	121	456				483;484							1	1	2		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿·ÛÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿·ÛÉ«a0.spr	D¹o b­íc bªn s«ng ¸nh chiÒu tµ, h¹t m­a bŞ giã thæi tung bay.		ThÇn bİ		1	2	1			999
§µo Lı	0	121	457				485;486							1	2	3		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿·ÛÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿·ÛÉ«a0.spr	D¹o b­íc bªn s«ng ¸nh chiÒu tµ, h¹t m­a bŞ giã thæi tung bay.		ThÇn bİ		1	2	1			999
§µo Lı	0	121	458				487;488							1	2	4		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿·ÛÉ«a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿·ÛÉ«a0.spr	D¹o b­íc bªn s«ng ¸nh chiÒu tµ, h¹t m­a bŞ giã thæi tung bay.		ThÇn bİ		1	2	1			999
Phån H¹nh	0	119	459				491;492							1	1	1		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿°×É«a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿°×É«a0.spr	V­ên hoa næi tiÕng, hoa në khoe s¾c.		ThÇn bİ		1	2	1			999
Phån H¹nh	0	119	460				493;494							1	1	2		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿°×É«a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿°×É«a0.spr	V­ên hoa næi tiÕng, hoa në khoe s¾c.		ThÇn bİ		1	2	1			999
Phån H¹nh	0	119	461				495;496							1	2	3		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿°×É«a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿°×É«a0.spr	V­ên hoa næi tiÕng, hoa në khoe s¾c.		ThÇn bİ		1	2	1			999
Phån H¹nh	0	119	462				497;498							1	2	4		\image\item\ornament\ÇàÔÆÖ¾¼ç²¿°×É«a1.spr	\image\item\ornament\ÇàÔÆÖ¾¼ç²¿°×É«a0.spr	V­ên hoa næi tiÕng, hoa në khoe s¾c.		ThÇn bİ		1	2	1			999
NhËt Tr× Phong No·n	0	120	459				0;459							1	1	1		\image\item\ornament\ÇàÔÆÖ¾±³²¿°×É«a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿°×É«a0.spr	Nhí khã kh¨n lóc ®Çu, t­¬ng lai sÏ yªn vui.		ThÇn bİ		1	2	1			999
NhËt Tr× Phong No·n	0	120	460				0;460							1	1	2		\image\item\ornament\ÇàÔÆÖ¾±³²¿°×É«a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿°×É«a0.spr	Nhí khã kh¨n lóc ®Çu, t­¬ng lai sÏ yªn vui.		ThÇn bİ		1	2	1			999
NhËt Tr× Phong No·n	0	120	461				0;461							1	2	3		\image\item\ornament\ÇàÔÆÖ¾±³²¿°×É«a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿°×É«a0.spr	Nhí khã kh¨n lóc ®Çu, t­¬ng lai sÏ yªn vui.		ThÇn bİ		1	2	1			999
NhËt Tr× Phong No·n	0	120	462				0;462							1	2	4		\image\item\ornament\ÇàÔÆÖ¾±³²¿°×É«a1.spr	\image\item\ornament\ÇàÔÆÖ¾±³²¿°×É«a0.spr	Nhí khã kh¨n lóc ®Çu, t­¬ng lai sÏ yªn vui.		ThÇn bİ		1	2	1			999
H­¬ng O¸n	0	121	459				489;490							1	1	1		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿°×É«a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿°×É«a0.spr	Bê tróc nghiªng nghiªng, nh¸nh liÔu in bãng, thu sÇu mu«n phÇn.		ThÇn bİ		1	2	1			999
H­¬ng O¸n	0	121	460				491;492							1	1	2		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿°×É«a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿°×É«a0.spr	Bê tróc nghiªng nghiªng, nh¸nh liÔu in bãng, thu sÇu mu«n phÇn.		ThÇn bİ		1	2	1			999
H­¬ng O¸n	0	121	461				493;494							1	2	3		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿°×É«a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿°×É«a0.spr	Bê tróc nghiªng nghiªng, nh¸nh liÔu in bãng, thu sÇu mu«n phÇn.		ThÇn bİ		1	2	1			999
H­¬ng O¸n	0	121	462				495;496							1	2	4		\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿°×É«a1.spr	\image\item\ornament\ÇàÔÆÖ¾ÍÈ²¿°×É«a0.spr	Bê tróc nghiªng nghiªng, nh¸nh liÔu in bãng, thu sÇu mu«n phÇn.		ThÇn bİ		1	2	1			999
Vi No·n	0	119	463				499;500							1	1	1		\image\item\ornament\Â¤Í·ÔÂ¼ç²¿Ç³À¶a1.spr	\image\item\ornament\Â¤Í·ÔÂ¼ç²¿Ç³À¶a0.spr	T¬ Thôc nhuém s¾c mµu ®á th¼m, giã Êm thæi qua g­¬ng mÆt buån, b×nh phong ch¾n giã cïng c« ®¬n, ®ªm dµi dÉn méng vÒ gi¶i sÇu.		ThÇn bİ		1	2	1			999
Vi No·n	0	119	464				501;502							1	1	2		\image\item\ornament\Â¤Í·ÔÂ¼ç²¿Ç³À¶a1.spr	\image\item\ornament\Â¤Í·ÔÂ¼ç²¿Ç³À¶a0.spr	T¬ Thôc nhuém s¾c mµu ®á th¼m, giã Êm thæi qua g­¬ng mÆt buån, b×nh phong ch¾n giã cïng c« ®¬n, ®ªm dµi dÉn méng vÒ gi¶i sÇu.		ThÇn bİ		1	2	1			999
Vi No·n	0	119	465				503;504							1	2	3		\image\item\ornament\Â¤Í·ÔÂ¼ç²¿Ç³À¶a1.spr	\image\item\ornament\Â¤Í·ÔÂ¼ç²¿Ç³À¶a0.spr	T¬ Thôc nhuém s¾c mµu ®á th¼m, giã Êm thæi qua g­¬ng mÆt buån, b×nh phong ch¾n giã cïng c« ®¬n, ®ªm dµi dÉn méng vÒ gi¶i sÇu.		ThÇn bİ		1	2	1			999
Vi No·n	0	119	466				505;506							1	2	4		\image\item\ornament\Â¤Í·ÔÂ¼ç²¿Ç³À¶a1.spr	\image\item\ornament\Â¤Í·ÔÂ¼ç²¿Ç³À¶a0.spr	T¬ Thôc nhuém s¾c mµu ®á th¼m, giã Êm thæi qua g­¬ng mÆt buån, b×nh phong ch¾n giã cïng c« ®¬n, ®ªm dµi dÉn méng vÒ gi¶i sÇu.		ThÇn bİ		1	2	1			999
Mé C¶nh S¬ Chung	0	120	463				0;463							1	1	1		\image\item\ornament\Â¤Í·ÔÂ±³²¿Ç³À¶a1.spr	\image\item\ornament\Â¤Í·ÔÂ±³²¿Ç³À¶a0.spr	T¬ Thôc nhuém s¾c mµu ®á th¼m, giã Êm thæi qua g­¬ng mÆt buån, b×nh phong ch¾n giã cïng c« ®¬n, ®ªm dµi dÉn méng vÒ gi¶i sÇu.		ThÇn bİ		1	2	1			999
Mé C¶nh S¬ Chung	0	120	464				0;464							1	1	2		\image\item\ornament\Â¤Í·ÔÂ±³²¿Ç³À¶a1.spr	\image\item\ornament\Â¤Í·ÔÂ±³²¿Ç³À¶a0.spr	T¬ Thôc nhuém s¾c mµu ®á th¼m, giã Êm thæi qua g­¬ng mÆt buån, b×nh phong ch¾n giã cïng c« ®¬n, ®ªm dµi dÉn méng vÒ gi¶i sÇu.		ThÇn bİ		1	2	1			999
Mé C¶nh S¬ Chung	0	120	465				0;465							1	2	3		\image\item\ornament\Â¤Í·ÔÂ±³²¿Ç³À¶a1.spr	\image\item\ornament\Â¤Í·ÔÂ±³²¿Ç³À¶a0.spr	T¬ Thôc nhuém s¾c mµu ®á th¼m, giã Êm thæi qua g­¬ng mÆt buån, b×nh phong ch¾n giã cïng c« ®¬n, ®ªm dµi dÉn méng vÒ gi¶i sÇu.		ThÇn bİ		1	2	1			999
Mé C¶nh S¬ Chung	0	120	466				0;466							1	2	4		\image\item\ornament\Â¤Í·ÔÂ±³²¿Ç³À¶a1.spr	\image\item\ornament\Â¤Í·ÔÂ±³²¿Ç³À¶a0.spr	T¬ Thôc nhuém s¾c mµu ®á th¼m, giã Êm thæi qua g­¬ng mÆt buån, b×nh phong ch¾n giã cïng c« ®¬n, ®ªm dµi dÉn méng vÒ gi¶i sÇu.		ThÇn bİ		1	2	1			999
